Year	Day	HourMin	Wind Spd	Wind Dir	Air_1	Air_2	Air P	Rad	Snow D_m	Wind Speed Max	Wind Dir Max	Dew	RH
2004	231	2000	33.17	138.4	-2.864	-3.253	1011.1	0.872	1.391	42.87	142.3	-5.298	84.5
2004	231	2100	35.76	133	-0.048	-0.626	1011.6	0.945	1.389	44.91	135.1	-5.084	83.7
2004	231	2200	22.64	113.4	1.683	1.629	1011.8	0.937	1.389	36.87	129.6	-5.609	68.9
2004	231	2300	8.38	116.4	1.103	1.124	1011.6	0.922	1.39	24.8	118.8	-5.793	60.19
2004	232	0	6.704	155	1.03	1.057	1011.8	0.946	1.39	16.62	135.6	-5.583	59.75
2004	232	100	3.685	89.5	0.44	0.451	1011.8	0.977	1.39	10.2	156.3	-5.714	62.55
2004	232	200	4.136	90.6	0.948	1.023	1011.6	0.966	1.391	10.13	40.83	-5.8	61.37
2004	232	300	4.034	141	0.736	0.619	1011.1	0.927	1.389	8.72	140.7	-5.698	62.03
2004	232	400	4.54	120.5	-0.427	-0.222	1011.1	0.929	1.388	9.49	149	-5.404	64.84
2004	232	500	10.85	8.96	-0.528	-0.491	1010.9	0.94	1.389	17.32	14.78	-5.17	69.5
2004	232	600	12.98	10.9	-0.629	-0.761	1010.9	0.953	1.391	16.83	21.93	-5.127	71.3
2004	232	700	12.23	12.44	-1.001	-1.164	1011.1	0.994	1.39	16.9	4.967	-5.288	72.5
2004	232	800	11.54	11.87	-1.24	-1.467	1011.4	5.301	1.39	15.42	19.99	-5.354	73.8
2004	232	900	8.97	3.703	-0.962	-1.063	1011.6	31.51	1.389	13.73	19.38	-5.866	72.9
2004	232	1000	11.18	13.75	0.165	-0.121	1011.6	46.83	1.39	16.83	7.75	-7.11	64.59
2004	232	1100	10.55	10.93	1.436	1.057	1011.6	255	1.388	15.98	32.59	-6.534	59.62
2004	232	1200	10.39	12.79	2.263	2.1	1011.8	510.7	1.388	17.11	17.08	-5.592	57.65
2004	232	1300	7.11	15.67	2.186	1.686	1011.3	614.4	1.389	12.53	24.23	-5.157	53.6
2004	232	1400	9.78	359.8	1.804	1.548	1011.1	602.9	1.39	13.02	347	-2.849	64.19
2004	232	1500	9.46	11.26	2.264	2.187	1011.1	458.5	1.389	14.36	31.73	-4.865	73.8
2004	232	1600	8.9	358.2	1.114	0.639	1011.1	395.6	1.388	13.73	333.4	-1.286	79.1
2004	232	1700	9.43	358.4	-0.277	-0.639	1011.2	224.6	1.39	15.14	23.98	-3.205	85
2004	232	1800	9.79	12.15	-1.128	-1.312	1011.2	37.54	1.39	12.1	26.4	-4.421	80.2
2004	232	1900	10.66	10.44	-1.314	-1.548	1011.2	1.373	1.39	13.65	20.59	-4.971	77.8
2004	232	2000	12.27	14.21	-0.781	-1.009	1011.1	0.879	1.389	16.05	35.36	-6.841	76
2004	232	2100	11.23	14.84	-0.947	-1.132	1011.4	0.905	1.389	14.71	18.77	-7.31	61.58
2004	232	2200	9.41	14.47	-1.019	-1.097	1011.5	0.943	1.389	13.02	30.65	-7.59	61.52
2004	232	2300	10.04	13.48	-1.166	-1.164	1011.4	0.974	1.389	12.74	29.44	-7.9	60.75
2004	233	0	9.32	19.77	-1.057	-1.164	1011.3	0.961	1.39	12.81	34.53	-7.85	60.37
2004	233	100	2.782	1.443	-1.659	-1.737	1011.1	0.918	1.391	7.45	349.4	-5.103	66.21
2004	233	200	13.36	13.57	-1.556	-1.737	1011	0.946	1.389	18.95	30.29	-5.123	73.9
2004	233	300	14.7	12.05	-1.649	-1.837	1010.8	0.933	1.39	19.16	28.96	-4.884	75.6
2004	233	400	14.19	15.01	-1.844	-2.073	1010.7	0.957	1.389	17.89	30.65	-4.208	83.9
2004	233	500	12.44	15.35	-1.927	-2.14	1010.7	0.959	1.389	16.12	14.42	-5.058	83.7
2004	233	600	9.78	14.61	-1.732	-1.938	1010.7	0.96	1.389	12.95	32.47	-7.84	72.2
2004	233	700	8.74	4.288	-1.937	-2.208	1010.8	0.939	1.389	12.38	349	-6.914	69.31
2004	233	800	6.78	352	-1.928	-2.174	1011	4.258	1.389	12.24	333.9	-6.294	71.9
2004	233	900	2.848	136.5	-1.695	-1.77	1011.1	54.44	1.388	8.86	144	-6.247	71.9
2004	233	1000	3.998	19	-0.962	-1.232	1011.3	124.9	1.389	9.49	23.75	-5.867	69.81
2004	233	1100	6.147	3.226	1.353	-0.054	1011	286	1.385	7.73	5.936	-5.202	70.5
2004	233	1200	4.398	35.4	1.72	1.461	1011.1	476	1.387	7.66	98	-4.225	62.56
2004	233	1300	4.259	354.2	0.756	0.641	1010.6	433.4	1.39	7.59	3.149	-4.623	64.11
2004	233	1400	6.967	338.9	-0.518	-0.471	1010.3	452	1.389	9.91	12.23	-3.749	74.4
2004	233	1500	7.16	353	0.286	0.505	1010.3	331.8	1.386	10.2	23.86	-2.416	83.8
2004	233	1600	6.188	350.8	-1.554	-1.951	1010.1	195	1.389	8.5	347.8	-2.345	88.1
2004	233	1700	4.523	53.49	-1.666	-1.884	1010.3	118.9	1.384	10.34	128.9	-2.917	93.1
2004	233	1800	6.561	159.7	-2.485	-2.826	1010.3	41.52	1.385	9.7	149.8	-3.2	94
2004	233	1900	10.51	152.8	-2.589	-2.927	1010.3	1.883	1.386	18.1	130.8	-3.635	93.5
2004	233	2000	16.52	133	-2.456	-2.816	1010.4	0.873	1.386	24.59	155.7	-3.814	92.9
2004	233	2100	16.03	133.2	-2.461	-2.847	1010.8	0.892	1.386	22.83	122.7	-4.366	89.8
2004	233	2200	17.8	135.2	-2.469	-2.881	1010.5	0.894	1.386	24.24	137	-4.329	89.2
2004	233	2300	16.77	127.6	-2.375	-2.712	1010.5	0.924	1.388	24.94	141.3	-4.88	88.5
2004	234	0	5.012	30.48	-2.543	-2.813	1010.2	0.921	1.389	13.73	110.7	-5.815	83.5
2004	234	100	2.217	111.2	-2.814	-2.948	1010.2	0.933	1.389	8.5	121.5	-5.536	80.4
2004	234	200	4.727	91.2	-2.357	-2.477	1009.9	0.922	1.388	10.2	2.544	-8.08	78.8
2004	234	300	7.02	22.3	-2.179	-2.273	1009.7	0.921	1.388	14.64	37.44	-5.578	76.5
2004	234	400	11.8	17.38	-2.431	-2.639	1009.6	0.938	1.387	15.35	13.33	-4.848	82.4
2004	234	500	10.91	17.4	-2.655	-2.705	1009.5	0.964	1.389	13.44	25.93	-5.055	79.8
2004	234	600	14.84	15.66	-3.021	-3.242	1009.3	0.979	1.388	20.85	23.27	-4.348	87.9
2004	234	700	15.09	9.94	-3.292	-3.576	1009.4	0.941	1.388	21.06	21.21	-4.002	93.8
2004	234	800	15.43	355	-3.274	-3.645	1009.4	4.822	1.388	19.51	13.57	-3.72	98.1
2004	234	900	16.27	354.1	-3.161	-3.445	1009.6	48.92	1.389	24.03	14.3	-3.904	96.8
2004	234	1000	16.72	344.6	-3.302	-3.447	1009.2	113.8	1.39	26.21	147.5	-4.401	93.3
2004	234	1100	19.55	337.2	-3.255	-3.621	1009.3	200.2	1.389	31.15	320.7	-3.965	94.2
2004	234	1200	20.47	335.3	-2.712	-3.116	1008.9	272.6	1.39	34.19	315.1	-4.916	93.3
2004	234	1300	23.69	336.7	-2.74	-2.982	1008.3	413.6	1.391	40.04	328.2	-4.225	90.9
2004	234	1400	24.8	326.8	-3.039	-3.486	1007.6	218.6	1.39	47.81	342.1	-3.82	95.2
2004	234	1500	23.03	326.9	-2.964	-3.318	1007.3	221	1.383	43.01	306.6	-3.566	97.8
2004	234	1600	24.96	347.4	-2.88	-3.184	1007.1	284.5	1.39	39.27	354.2	-3.432	97.8
2004	234	1700	26.81	343.9	-3.792	-4.193	1007.1	190.9	1.389	39.83	353.6	-4.435	97.8
2004	234	1800	24.53	338	-4.301	-4.765	1006.6	31.75	1.389	42.3	359.5	-4.999	97.9
2004	234	1900	19.5	339	-4.322	-4.765	1006.2	1.174	1.387	36.02	7.63	-4.963	97.8
2004	234	2000	23.64	343.5	-3.697	-4.025	1005.6	0.932	1.385	49.36	358	-4.308	98.2
2004	234	2100	27.67	336.7	-3.659	-3.888	1005.1	0.921	1.353	46.89	16.11	-4.187	98.3
2004	234	2200	36.14	340.7	-2.524	-2.879	1003.7	0.942	1.343	65.23	5.937	-3.02	98.8
2004	234	2300	47.38	341.1	-2.217	-2.678	1003.5	0.984	1.334	72.9	33.2	-2.857	99.1
2004	235	0	34.16	337.8	-1.984	-2.376	1002.9	0.96	1.352	61.64	352.4	-2.461	99.3
2004	235	100	34.1	337.9	-1.808	-2.241	1002	0.983	1.369	66.79	331.3	-2.266	99.5
2004	235	200	30.42	335	-1.676	-2.039	1000.1	0.994	1.374	67.77	10.06	-2.036	99.6
2004	235	300	42.15	342.3	-1.065	-1.366	999.63	0.974	1.35	87.6	356.8	-1.501	99.8
2004	235	400	60.44	343.7	-1.512	-1.837	998.27	0.972	1.352	124.6	352.7	-2.04	100
2004	235	500	60.18	344.8	-1.296	-1.703	996.29	0.969	1.364	123.9	27.62	-1.825	100
2004	235	600	63.09	348	-1.279	-1.737	996.04	0.995	1.323	118	4.967	-1.771	100
2004	235	700	59.46	343.7	-1.352	-1.703	996.41	0.974	1.317	110.5	27.14	-1.737	100
2004	235	800	51.28	347.6	-1.66	-2.006	996.16	1.378	1.309	94	353.9	-2.074	100
2004	235	900	50.08	348.5	-2.106	-2.477	996.16	16.18	1.306	86.7	0.242	-2.521	99.8
2004	235	1000	40.43	341.2	-3.172	-3.453	995.54	47.6	1.303	69.82	308.7	-3.523	99.2
2004	235	1100	53.78	344.9	-3.273	-3.688	993.56	84.8	1.291	91.4	8	-3.932	98.7
2004	235	1200	41.68	344.5	-3.744	-3.991	994.43	49.32	1.295	91	41.07	-4.145	98.7
2004	235	1300	51.21	345	-3.462	-3.621	994.06	128.4	1.293	100.6	1.938	-3.791	98.4
2004	235	1400	53.03	347.7	-4.729	-5.068	993.56	115.4	1.297	88.6	358.7	-5.507	97.7
2004	235	1500	46.43	341.3	-5.655	-5.842	989.72	158.5	1.301	86.2	341.3	-6.254	97.1
2004	235	1600	43.96	350.5	-6.63	-6.916	993.33	111.9	1.296	86	350.2	-7.68	96.6
2004	235	1700	33.98	344.2	-7.28	-7.55	994.23	75.4	1.308	59.17	347	-8.1	96
2004	235	1800	26.48	341.6	-7.71	-8.09	994.5	21.12	1.311	47.31	313.7	-8.57	95.6
2004	235	1900	24.81	347.7	-8.73	-9.16	996.23	1.663	1.309	49.36	357	-9.84	95.1
2004	235	2000	26.82	354.6	-9.51	-9.87	996.35	1.023	1.304	58.74	176	-10.67	94.7
2004	235	2100	15.45	349.9	-9.5	-9.8	997.02	1.035	1.305	33.06	340.9	-10.59	94.4
2004	235	2200	11.7	331	-9.31	-9.76	997.41	1.038	1.312	27.2	329.5	-10.4	94.5
2004	235	2300	17.99	341.5	-10.24	-10.6	998.16	1.038	1.314	43.85	334.2	-11.39	94
2004	236	0	15.87	191.2	-10.18	-10.7	998.9	1.039	1.311	38.28	161.6	-11.72	93.5
2004	236	100	16.94	193.4	-10.06	-10.63	999.65	1.039	1.369	47.17	146.2	-11.55	93
2004	236	200	11.18	233.3	-10.45	-10.87	1000.4	1.039	1.395	37.57	146.3	-11.76	92.6
2004	236	300	15.8	186.7	-10.68	-11.1	1000.9	1.039	1.37	41.95	138.6	-12.18	92.1
2004	236	400	28.87	173.5	-10.72	-11.16	1001.3	1.039	1.398	60.37	158.6	-12.63	90.1
2004	236	500	22.62	195.5	-10.85	-11.33	1002.1	1.038	1.377	50.42	151	-12.85	88.9
2004	236	600	21.9	182.7	-10.92	-11.33	1003.8	1.039	1.29	61.99	159.1	-12.83	87.9
2004	236	700	19.66	182.3	-10.92	-11.37	1003.7	1.039	1.297	45.48	156	-12.79	90
2004	236	800	21.3	185	-10.53	-11.03	1004.7	4.796	1.32	55.07	154.7	-12.92	89.2
2004	236	900	26.8	179.9	-10.89	-11.3	1004.9	40.12	1.312	54.01	171.4	-12.46	89.7
2004	236	1000	23.16	176.4	-10.76	-11.06	1005.7	143.8	1.315	49.64	154.9	-12.05	89.2
2004	236	1100	24.9	173.5	-10.2	-10.56	1006.7	255.8	1.345	51.97	159.8	-12.26	87.9
2004	236	1200	22.73	176.9	-10.15	-10.12	1007.2	404.1	1.341	47.38	168.4	-11.72	86.9
2004	236	1300	19.35	179	-9	-9.15	1007.3	520.2	1.345	40.54	136.4	-11.85	84.9
2004	236	1400	19.74	182	-9.07	-9.12	1007.6	490.8	1.344	47.45	156.1	-10.73	83.2
2004	236	1500	25.99	182.5	-9.29	-9.49	1007.9	385.7	1.336	63.12	157.1	-11.41	84.8
2004	236	1600	17.04	181.8	-9.17	-9.36	1008.4	289.7	1.343	48.02	204.3	-11.33	87.9
2004	236	1700	23.02	180.9	-9.22	-9.69	1008.8	146	1.331	47.24	208.5	-11.45	86.1
2004	236	1800	21.73	175.5	-9.39	-9.86	1008.9	34.6	1.33	55.71	156.4	-10.77	92.6
2004	236	1900	18.83	195.7	-9.59	-10.03	1009.8	2.286	1.312	48.51	197.5	-10.71	94.4
2004	236	2000	13.2	228.5	-9.77	-10.3	1010.1	1.037	1.312	41.81	207.9	-10.98	94.1
2004	236	2100	11.89	318.2	-10.19	-10.57	1010.2	1.036	1.313	35.53	209.5	-11.29	93.8
2004	236	2200	12.8	288.8	-10.44	-10.83	1010.8	1.039	1.309	40.82	224.9	-11.71	93.6
2004	236	2300	13.36	356.3	-10.53	-10.96	1010.7	1.039	1.314	39.41	203.8	-11.82	93.4
2004	237	0	17.92	19.88	-10.62	-11.06	1011.1	1.038	1.314	39.97	14.92	-12.31	91.9
2004	237	100	14.81	19.08	-10.79	-11.2	1011.5	1.039	1.314	35.6	5.821	-12.41	90.2
2004	237	200	12.56	13.86	-11.02	-11.37	1011.6	1.038	1.313	33.83	220.7	-12.64	90.2
2004	237	300	14.24	11.77	-11.02	-11.47	1011.5	1.039	1.313	38.56	80.5	-13.07	88.4
2004	237	400	17.44	60.79	-10.93	-11.26	1011.4	1.037	1.312	50.06	118.5	-13.41	85.6
2004	237	500	17.97	139.3	-10.94	-11.4	1011.9	1.037	1.308	51.4	151	-13.34	84.3
2004	237	600	18.9	110.4	-10.7	-11.16	1012.1	1.039	1.31	57.75	152.3	-13.49	82.3
2004	237	700	18.99	123.4	-10.5	-10.89	1013	1.037	1.31	52.18	145	-13.48	81.8
2004	237	800	18.77	63.19	-10.36	-10.79	1013.6	5.408	1.31	56.63	148.9	-13.13	81.4
2004	237	900	19.6	85.4	-10.1	-10.49	1013.6	21.38	1.311	45.55	171.4	-13.25	82.2
2004	237	1000	28.96	114.8	-9.4	-9.75	1013.6	33.39	1.312	62.55	110.1	-14.1	75.7
2004	237	1100	24.62	110.5	-8.1	-8.3	1014	306.5	1.316	59.73	143.1	-14.56	65.54
2004	237	1200	20.67	71.6	-6.774	-7.02	1015.6	624.3	1.306	54.79	129.8	-12.85	59.61
2004	237	1300	21.77	105.7	-6.832	-6.796	1015.1	679	1.308	50.42	105.7	-14.02	59.81
2004	237	1400	24.95	109.9	-7.04	-6.829	1015.3	672.4	1.309	58.39	133.1	-12.49	63.84
2004	237	1500	17.33	88.2	-6.298	-6.156	1015.9	608.1	1.313	40.19	120.4	-11.4	61.89
2004	237	1600	18.64	90.7	-6.307	-6.295	1016.1	494.2	1.307	48.37	166.8	-12.06	61.24
2004	237	1700	18.67	123.9	-6.724	-6.869	1016.8	334.8	1.303	55.5	211.2	-12.17	63.55
2004	237	1800	18.73	125.5	-7.2	-7.41	1016.6	65.83	1.302	51.05	234.7	-11.74	66.32
2004	237	1900	19.86	103.5	-7.38	-7.88	1017	3.368	1.303	55.14	214.3	-12.21	73.7
2004	237	2000	22.7	125.8	-7.59	-8.04	1018.1	1.032	1.299	55.36	87	-12.89	70.9
2004	237	2100	25.86	125.6	-7.06	-7.57	1017.9	1.036	1.297	56.98	149.6	-14.65	62.43
2004	237	2200	38.09	134.2	-6.832	-7.17	1018.7	1.028	1.299	70.8	151.3	-15.3	51.97
2004	237	2300	29.55	131.8	-5.816	-6.223	1019.2	1.037	1.31	44.7	155.1	-17.72	41.77
2004	238	0	18.39	154.9	-4.602	-4.944	1019.5	1.035	1.314	44.77	132.7	-22.85	27.38
2004	238	100	27.5	141.6	-3.317	-3.664	1019.2	1.038	1.301	44.07	165.2	-26.26	17.16
2004	238	200	25.4	121.9	-1.952	-2.216	1019.8	1.037	1.312	39.13	141	-29.46	11.3
2004	238	300	15.89	107.6	-1.209	-1.443	1020	1.038	1.311	26.36	125.7	-30.56	9.85
2004	238	400	9.74	126.1	-1.915	-2.155	1019.9	1.037	1.313	22.05	125	-30.14	9.65
2004	238	500	8.41	125.5	-1.135	-1.38	1020.2	1.036	1.306	16.69	145.5	-31.22	8.58
2004	238	600	13.28	137.4	-1.469	-1.718	1020.5	1.035	1.316	18.45	144.6	-30.86	8.33
2004	238	700	16.6	147.9	-1.685	-1.889	1020.7	1.031	1.313	24.17	158.8	-30.94	8.53
2004	238	800	19.3	147.2	-0.684	-0.983	1021	5.542	1.311	27.98	154.6	-33.17	6.952
2004	238	900	18.8	142.7	-1.129	-1.421	1021.5	19.42	1.312	23.96	155	-32.43	7.11
2004	238	1000	17.4	144.6	-1.138	-1.387	1021.8	31.49	1.317	21.56	144.5	-32.14	7.08
2004	238	1100	18.74	141.7	-0.972	-1.118	1021.8	314.6	1.312	28.12	153.1	-33.61	7.21
2004	238	1200	26.11	137.1	-2.03	-2.128	1021.7	622.9	1.315	35.18	140.2	-32.44	7.37
2004	238	1300	21.44	132.8	-0.509	-0.422	1021.4	675.5	1.316	32.28	126.6	-34.8	6.225
2004	238	1400	11.46	117.9	-1.001	1.259	1021.3	669.9	1.317	22.97	138	-32.74	6.486
2004	238	1500	7.59	149.8	-0.621	2.268	1021.2	607.2	1.323	11.75	156.8	-28.9	7.26
2004	238	1600	8.97	143.8	-0.503	0.821	1021.2	491.8	1.319	22.12	133.6	-28.07	8.54
2004	238	1700	9.92	149	-0.986	0.348	1021.2	330.6	1.32	19.44	156.6	-27.77	9.83
2004	238	1800	8.91	137.2	-1.754	-0.996	1021.3	56.68	1.318	17.11	136.2	-27.39	10.11
2004	238	1900	16.93	143.8	-2.321	-1.905	1021.6	3.206	1.314	25.09	139.2	-27.58	10.91
2004	238	2000	20.63	146.5	-2.142	-1.837	1021.3	0.996	1.32	25.79	150.5	-25.87	12.4
2004	238	2100	21.44	157.2	-2.804	-2.746	1021.6	1.016	1.322	29.74	157.4	-25.37	16.54
2004	238	2200	12.6	133	-2.217	-1.865	1021.7	1.022	1.315	31.01	159.4	-22.82	16.43
2004	238	2300	6.326	28.82	-2.31	-1.86	1021.5	1.024	1.312	13.3	15.15	-23.05	18.78
2004	239	0	6.829	27.09	-2.871	-2.565	1021.6	1.032	1.318	10.55	13.57	-22.57	20.42
2004	239	100	3.532	113	-3.688	-3.306	1021.4	1.03	1.309	7.94	147.9	-22.89	20.55
2004	239	200	4.383	56.65	-3.714	-3.474	1021.4	1.029	1.315	9.99	17.09	-22.09	21.87
2004	239	300	4.529	27.48	-3.91	-3.643	1020.8	1.032	1.308	9.99	39.39	-21.96	22.41
2004	239	400	5.262	9.75	-4.252	-3.842	1020.5	1.033	1.316	9.35	26.66	-21.87	22.79
2004	239	500	6.005	117.4	-4.165	-4.108	1020.3	1.035	1.319	12.81	144.4	-21.99	22.32
2004	239	600	4.633	230.6	-4.554	-4.475	1020.2	1.032	1.31	11.54	143.3	-21.59	24.49
2004	239	700	11.96	142.6	-4.611	-4.708	1020.1	1.038	1.305	20.15	136.6	-21.76	24.7
2004	239	800	17.09	164.9	-4.725	-4.876	1020.5	5.498	1.31	26.64	196.6	-21.27	26.03
2004	239	900	15.43	182.2	-4.507	-4.674	1020.6	18.34	1.307	32.99	198.6	-18.48	30.21
2004	239	1000	14.38	190.6	-4.393	-4.543	1020.7	25.56	1.313	33.34	224.3	-17.12	35.01
2004	239	1100	11.85	190.5	-4.089	-3.872	1020.7	319.1	1.319	32.21	211.5	-15.13	40.15
2004	239	1200	12.56	194.7	-2.571	-2.935	1020.6	629.4	1.318	38.63	212.6	-13.33	42.36
2004	239	1300	13.66	81.9	-2.814	-2.767	1019.9	725	1.322	38.49	203.7	-11.82	46.78
2004	239	1400	15.22	109.1	-3.339	-3.418	1019.6	626.8	1.32	40.04	145.9	-9.54	56.16
2004	239	1500	15.23	126.1	-3.339	-3.116	1019.7	409.1	1.322	48.09	181.8	-7.16	68.58
2004	239	1600	15.99	185	-3.161	-3.318	1019.3	475.4	1.323	43.36	157.5	-6.039	74.6
2004	239	1700	20.4	169.5	-3.057	-3.251	1019.3	385.5	1.324	39.9	180.8	-5.65	82.5
2004	239	1800	20.65	172	-3.433	-3.655	1018.9	73.4	1.322	39.48	158.3	-6.114	88.3
2004	239	1900	31.4	172.1	-3.696	-4.092	1018.9	2.809	1.321	62.27	133.8	-5.639	86.3
2004	239	2000	33.06	174.3	-4.008	-4.328	1019.4	1.02	1.322	61.99	165.2	-5.434	87.4
2004	239	2100	22.74	196.4	-4.395	-4.794	1019.2	1.03	1.319	53.94	201.9	-6.172	95.6
2004	239	2200	23.72	179	-4.795	-5.094	1019.2	1.017	1.322	60.93	210.2	-8.4	75
2004	239	2300	28.69	178.2	-5.214	-5.595	1018.5	1.023	1.3	59.38	201.2	-9.2	79.9
2004	240	0	19.27	202.5	-5.896	-6.167	1018.5	1.023	1.321	52.46	203.6	-9.55	76.8
2004	240	100	17.46	12.8	-6.484	-6.841	1017.7	1.019	1.32	42.02	59.63	-11.45	70.1
2004	240	200	18.41	31.11	-6.492	-6.807	1018.3	1.024	1.318	58.53	222.4	-14.35	61.04
2004	240	300	18.73	17.83	-6.268	-6.6	1018.3	1.025	1.313	50.7	215.7	-14.27	53.47
2004	240	400	19.39	68.18	-5.757	-6.158	1018	1.026	1.32	47.1	112.6	-14.58	52.48
2004	240	500	18.82	166.4	-5.03	-5.451	1017.8	1.023	1.316	58.11	228.3	-15.12	47.58
2004	240	600	26.13	188.9	-4.649	-4.944	1017.7	1.025	1.304	59.8	232	-16.9	39.71
2004	240	700	31.62	175.5	-5.373	-5.757	1018.2	1.021	1.318	59.59	203.9	-16.1	39.04
2004	240	800	32.87	174.3	-5.709	-6.094	1017.2	6.122	1.313	73.8	163.9	-14.71	43.43
2004	240	900	41.67	178.7	-5.068	-5.254	1016.3	20.16	1.316	84	150.1	-14.08	46.78
2004	240	1000	45.02	186.9	-5.317	-5.795	1017.3	42.43	1.301	84.4	159	-9.8	62.84
2004	240	1100	46.12	179.1	-4.973	-5.427	1015.8	262.3	1.313	111	157.3	-9.55	74.6
2004	240	1200	38.25	170.9	-5.204	-5.46	1014.3	480.7	1.304	91.8	138.9	-8.59	76.1
2004	240	1300	27.45	142.8	-4.093	-4.147	1016.7	570.4	1.296	83.3	220.4	-7.99	78.3
2004	240	1400	22.09	75.8	-4.254	-4.551	1016.8	470.5	1.301	68.76	46.42	-8.26	77.8
2004	240	1500	25.51	29.45	-5.415	-5.46	1016.8	263.9	1.297	67.77	26.9	-8.64	77.5
2004	240	1600	23.33	66.81	-5.712	-5.831	1017.2	229	1.295	62.48	35.02	-9.22	77.9
2004	240	1700	22.87	139.7	-5.655	-5.696	1017.8	291.5	1.297	62.2	149.2	-11.29	70.5
2004	240	1800	20.86	120.9	-6.63	-6.908	1018	78.9	1.298	52.96	211.6	-11.45	67.24
2004	240	1900	21.33	64.85	-7.27	-7.61	1018.8	5.577	1.301	56.63	198.6	-11.46	71.3
2004	240	2000	18.04	19.63	-7.13	-7.41	1019.3	1.02	1.301	41.46	21.94	-12.16	71
2004	240	2100	16.87	31.09	-7.19	-7.48	1019.6	1.029	1.3	43.01	25.94	-12.1	68.59
2004	240	2200	17.97	89	-7.4	-7.84	1019.8	1.028	1.302	40.54	141.8	-12.17	70.5
2004	240	2300	18.46	69.29	-7.12	-7.4	1020.5	1.028	1.3	46.82	137	-13.32	66.81
2004	241	0	18.58	95.6	-6.666	-7.3	1020.6	1.031	1.301	45.27	118.8	-14.6	67.62
2004	241	100	13.04	66.58	-5.738	-6.089	1020.8	1.036	1.299	30.38	101.5	-18.33	34.96
2004	241	200	16.05	134.2	-5.221	-5.684	1020.7	1.038	1.303	32.78	118.4	-20.37	28.44
2004	241	300	13.03	141.4	-5.441	-5.752	1020.7	1.036	1.299	34.05	196.5	-22.61	26.67
2004	241	400	19.57	136.3	-6.569	-6.897	1021.1	1.036	1.299	34.61	149.7	-17.73	31.85
2004	241	500	12.44	97.2	-5.7	-6.055	1020.8	1.037	1.301	38	133.6	-24.11	27.04
2004	241	600	14.47	337.8	-6.949	-7.27	1020.8	1.038	1.299	37.43	132.7	-19.05	28.01
2004	241	700	16.93	114.7	-5.259	-5.617	1021	1.037	1.299	40.11	144.4	-23.85	29.7
2004	241	800	17.74	99.8	-5.135	-5.55	1021.2	6.316	1.301	41.38	111.3	-23.73	24.45
2004	241	900	17.13	141.1	-5.173	-5.482	1021.3	18.94	1.301	42.87	218.3	-22.92	25.09
2004	241	1000	16.32	151	-5.969	-6.156	1021.3	25.74	1.3	39.13	209.6	-20.35	28.23
2004	241	1100	25.67	141.5	-5.412	-5.786	1021.3	334.6	1.302	47.81	124	-20.54	31.49
2004	241	1200	23.51	132	-4.118	-4.175	1021.5	643.5	1.306	52.39	127.4	-16.67	34.73
2004	241	1300	26.38	133.6	-4.196	-4.316	1020.9	693.2	1.303	45.12	121.8	-15.23	38.11
2004	241	1400	22.08	133.1	-4.273	-4.08	1020.6	685.6	1.302	38.49	139.6	-12.72	46.95
2004	241	1500	21.86	132.1	-3.762	-3.777	1020.9	620.8	1.302	31.29	129.8	-11.62	52.82
2004	241	1600	21.94	137.6	-3.706	-3.779	1020.8	353.9	1.3	33.62	125.3	-10.93	56.48
2004	241	1700	22.82	136.2	-4.377	-4.484	1020.9	348	1.3	35.74	133.7	-10.05	60.94
2004	241	1800	26.06	127	-4.491	-4.854	1020.9	50.47	1.302	37.08	146.5	-10.69	67.2
2004	241	1900	27.15	130.4	-4.662	-5.056	1021.1	5.169	1.301	38.28	121.2	-10.74	66.96
2004	241	2000	24.62	135.3	-5.062	-5.393	1021.3	1.032	1.3	39.55	159.2	-11.97	61.94
2004	241	2100	23.55	134.6	-4.348	-4.686	1021.4	1.032	1.299	44.14	136.9	-15.79	50.61
2004	241	2200	25.26	135.3	-3.931	-4.215	1021.6	1.031	1.297	37.01	140.6	-16.56	40.14
2004	241	2300	14.9	168.4	-2.403	-2.902	1021.8	1.038	1.301	33.13	128	-26.03	25.69
2004	242	0	15.79	171.2	-2.787	-3.205	1021.9	1.037	1.296	32.64	147.7	-24.17	20.59
2004	242	100	13.71	158	-1.89	-2.027	1021.8	1.038	1.295	33.34	157.8	-25.94	15.17
2004	242	200	15.23	146.3	-1.287	-1.555	1022	1.038	1.295	30.8	163.4	-27.84	12.28
2004	242	300	9.96	113.6	-1.667	-1.858	1022	1.036	1.301	22.19	182	-27.03	11.88
2004	242	400	8.82	317	-2.142	-2.33	1022	1.034	1.297	17.25	7.03	-27.81	12.52
2004	242	500	7.47	242.2	-1.464	-1.791	1022.1	1.038	1.297	20	254.3	-28.06	11.28
2004	242	600	8.81	195.3	-1.408	-1.656	1022.1	1.039	1.298	20	214.4	-27.52	11.63
2004	242	700	9.05	191.2	-0.916	-1.387	1022.5	1.038	1.299	22.19	220.1	-26.78	11.88
2004	242	800	10.17	164.6	-1.278	-1.522	1023	6.809	1.298	22.55	143.4	-27.13	12.39
2004	242	900	11.44	107.5	-0.677	-0.815	1023.4	19.07	1.297	20.57	151	-25.81	12.55
2004	242	1000	7.8	159.6	-0.408	-0.613	1023.5	25.44	1.297	20.5	167.4	-25.86	13.4
