	Year	Day	Hour/min	Wind Spd	Wind Dir	Air	Rad	Snow Depth	Wind Max	Rain	WS_60Av	WD_60Av	Air 2	Air 60Av
112	2004	41	100	33.47	313.8	7.95	0.003	-1	69.8	10.91	33.1	319.7	7.08	6.539
112	2004	41	200	32.23	323.6	8.14	0.003	-1	91.6	7.03	23.28	294.4	7.51	7.35
112	2004	41	300	15.95	306.3	8.18	0	-1	43.69	1.469	11.96	310	6.318	6.26
112	2004	41	400	14.32	337.3	8.05	0	0.05	43.4	0	12.07	170.4	5.573	5.423
112	2004	41	500	14.54	12.49	7.68	0	0.234	45.75	0	19.64	19.16	4.66	4.481
112	2004	41	600	11.69	309.1	6.889	0	0.267	27.7	0	17.24	319.7	3.364	3.145
112	2004	41	700	18.43	283.8	5.805	0.611	0.266	37.34	0	24.19	256.9	2.83	2.305
112	2004	41	800	22.27	272.6	4.775	45.96	0.266	39.87	0	19.96	267.7	2.575	1.941
112	2004	41	900	12.06	279.3	4.974	266.5	0.269	31.34	0	10.57	306.6	2.486	2.013
112	2004	41	1000	8.01	335.9	5.845	463.6	0.277	21.05	0	12.42	350.2	2.366	2.652
112	2004	41	1100	13.01	357.4	6.891	650.4	0.277	33.11	0	16.1	19.54	3.031	3.219
112	2004	41	1200	10.72	347.8	7.77	549.9	0.271	31.28	0	8.5	48.75	4.008	3.812
112	2004	41	1300	12.27	11.39	8.1	314.2	0.268	44.04	0	9.17	147.8	3.408	3.064
112	2004	41	1400	17.05	15.09	8.21	554.9	0.26	43.16	0	22.62	17.48	4.359	3.598
112	2004	41	1500	15.11	12.55	8.33	506.8	0.276	47.69	0	9.03	212.7	4.269	3.966
112	2004	41	1600	15.84	15.51	8.37	335.7	0.276	42.1	0	26.55	17.69	3.126	2.933
112	2004	41	1700	18.61	27.62	8.06	226.3	0.273	47.92	0	16.13	15.95	2.894	2.762
112	2004	41	1800	22.43	26.61	7.48	164.9	0.259	42.34	0	23.69	20.83	2.834	2.407
112	2004	41	1900	15.79	25.69	7.12	125.9	0.278	39.16	0	8.84	356.2	3.035	2.509
112	2004	41	2000	19.05	15.85	6.457	56.24	0.259	40.1	0	27.25	10.32	1.87	1.396
112	2004	41	2100	24.6	6.078	5.633	17.9	0.277	47.75	0	26.11	356.1	1.255	0.734
112	2004	41	2200	21	9.15	5.038	0.413	0.277	46.81	0	18.8	25.78	0.903	0.386
112	2004	41	2300	15.47	350.2	4.459	0	0.272	35.87	0	15.43	351.2	0.71	0.249
112	2004	42	0	20.45	343.3	4.081	0	0.272	43.04	0	15.76	2.449	0.775	0.298
112	2004	42	100	19.16	4.687	3.756	0	0.275	43.51	0	15.64	21.72	0.77	0.314
112	2004	42	200	24.13	346.9	3.464	0	0.266	42.63	0.031	22.29	328.5	0.735	0.333
112	2004	42	300	24.48	329.6	3.293	0	0.263	43.28	0	26.66	339.9	0.531	0.208
112	2004	42	400	20.37	320.2	3.124	0	0.276	37.93	0.031	12.68	328.4	0.408	0.04
112	2004	42	500	21.92	325.7	2.809	0	0.272	40.34	0.094	18.04	319.1	0.693	0.342
112	2004	42	600	18.63	2.013	2.883	0	0.275	56.1	1.5	15.77	13.35	1.162	0.766
112	2004	42	700	17.69	348	2.884	0.002	0.277	58.62	1.469	16.28	334.4	0.892	0.578
112	2004	42	800	24.27	352.2	2.935	2.293	0.273	60.27	1.156	22.87	343.8	0.717	0.442
112	2004	42	900	18.47	347	2.888	21.63	0.274	50.63	1.531	13.97	320.5	1.005	0.728
112	2004	42	1000	22.43	337	3.015	61.1	0.275	57.21	1.625	27.3	337.4	1.421	1.152
112	2004	42	1100	27.54	336.1	3.284	100	0.272	66.86	1.719	28.3	355.2	2.033	1.811
112	2004	42	1200	26.27	339.9	3.583	129.6	0.276	64.15	1.344	23.3	336.4	2.362	2.136
112	2004	42	1300	27.31	338.4	3.959	145.3	0.263	79.6	2.031	26.34	336.6	2.827	2.638
112	2004	42	1400	28.7	347.7	4.271	134.9	0.269	60.15	2.125	29.54	357.1	3.236	3.051
112	2004	42	1500	26.4	343.6	4.553	87.3	0.258	59.98	1.969	28.79	351.5	3.127	2.936
112	2004	42	1600	30.78	342.6	4.745	102.9	0.267	74.1	1.656	32.04	349	2.951	2.873
112	2004	42	1700	31.2	344.6	4.794	77.2	0.252	77.3	1.344	31.97	345.6	2.873	2.758
112	2004	42	1800	29.42	348.3	4.798	62.82	0.261	74.6	0.781	30.84	347.6	2.937	2.717
112	2004	42	1900	31.6	343.9	4.803	39.84	0.246	78.1	0.688	46.31	344.7	2.907	2.788
112	2004	42	2000	27.69	329.7	4.773	17.24	0.259	61.45	1.094	26.98	346.6	2.956	2.8
112	2004	42	2100	27.9	330.7	4.778	4.472	0.257	71	0.719	20.87	346.4	3.307	3.118
112	2004	42	2200	29.58	354.6	4.874	0.043	0.246	76.3	1.281	29.1	349.1	3.692	3.587
112	2004	42	2300	27.41	359.3	5.034	0.002	0.254	71.3	1.25	25.5	330.6	3.942	3.811
112	2004	43	0	22.27	325.8	5.134	0	0.261	58.45	5.313	16.92	344.4	3.903	3.726
112	2004	43	100	11.97	308.2	5.146	0	0.254	44.22	2.813	8.47	319.5	3.241	3.064
112	2004	43	200	12.31	318.1	5.037	0	0.261	34.1	0.063	16.62	331.5	2.302	2.071
112	2004	43	300	18.81	280.9	4.364	0	0.267	38.69	0.031	20.14	287.5	0.817	0.716
112	2004	43	400	15.98	286.3	3.819	0	0.271	44.16	0	13.8	275.7	0.464	0.202
112	2004	43	500	16.15	296.9	3.295	0	0.269	40.1	0	10.34	242.8	0.198	-0.109
112	2004	43	600	17.2	283.9	2.918	0	0.275	35.05	0	19.08	279.8	-0.13	-0.154
112	2004	43	700	17.3	292.8	2.375	0.337	0.272	32.87	0	14.05	278.1	-0.222	-0.329
112	2004	43	800	15.48	306.2	2.253	22.33	0.268	29.4	0	15.07	309.2	-0.269	-0.623
112	2004	43	900	13	322.4	2.261	68.38	0.276	28.05	0	10.83	308.4	-0.214	-0.521
112	2004	43	1000	13.03	315.2	2.38	182.5	0.275	31.99	0.313	9.53	339.7	0.115	-0.086
112	2004	43	1100	10.03	325.5	2.702	254.3	0.274	32.34	0.031	10.56	347	0.542	0.227
112	2004	43	1200	10.97	298.7	3.213	312.4	0.279	27.7	0	12.08	345	0.947	0.952
112	2004	43	1300	12.16	351.1	3.822	359.9	0.283	39.4	0	10.78	40.85	1.308	1.63
112	2004	43	1400	9.3	352.6	4.467	254.7	0.278	27.34	0	17.78	357	1.653	1.482
112	2004	43	1500	8.58	18.03	4.945	341.2	0.279	26.75	0	6.404	11.64	3.25	3.304
112	2004	43	1600	7.3	22.14	5.632	450.9	0.278	23.05	0	11.36	34.33	3.456	3.407
112	2004	43	1700	6.819	123.5	6.239	324.9	0.269	21.99	0	8.87	157.9	3.855	3.763
112	2004	43	1800	6.342	113.4	6.71	284.9	0.272	16.99	0	6.105	54	4.336	4.371
112	2004	43	1900	11.96	330.5	7.07	256.2	0.281	25.23	0	15.94	312.9	2.824	2.767
112	2004	43	2000	17.13	299	6.457	34.7	0.278	27.93	0	12.35	298.9	2.561	2.355
112	2004	43	2100	10.62	270.6	5.663	14.28	0.277	23.81	0	11.7	276.6	2.479	2.276
112	2004	43	2200	9.72	300	4.908	0.442	0.274	16.88	0	11.24	330	1.613	1.28
112	2004	43	2300	9.69	304.1	4.234	0	0.279	15.64	0	10.25	297.4	1.806	1.706
112	2004	44	0	11.09	298.4	3.842	0	0.28	14.88	0	5.943	322.7	2.462	2.285
112	2004	44	100	13.89	300.9	3.458	0	0.284	24.29	0	19.34	289.7	3.211	3.042
112	2004	44	200	20.07	299.7	3.282	0	0.27	31.58	0	25.81	306.3	2.733	2.567
112	2004	44	300	19.48	307.5	3.037	0	0.275	31.11	0	17.9	308	1.849	1.78
112	2004	44	400	19.81	306	2.835	0	0.278	24.76	0	20.72	299.8	2.639	2.525
112	2004	44	500	19.81	295.6	2.729	0	0.271	27.64	0	21	300.9	2.586	2.384
112	2004	44	600	17.28	309.8	2.407	0	0.282	29.05	0	16.66	319.4	0.312	0.016
112	2004	44	700	16	314.8	2.124	0.622	0.274	27.58	0	14.87	305.9	-0.078	-0.594
112	2004	44	800	11.73	313.4	1.872	34.13	0.276	22.99	0	9.79	324.6	-1.273	-1.625
112	2004	44	900	14.06	318.5	1.876	164.1	0.274	24.64	0	11.84	308.8	-0.072	-0.5
112	2004	44	1000	11.75	335.6	2.448	336.6	0.277	25.76	0	12.82	339.9	-0.427	-0.55
112	2004	44	1100	12.77	314	3.217	494.3	0.271	29.75	0.031	8.9	324	1.565	1.248
112	2004	44	1200	18.11	308.3	3.995	550.5	0.283	35.93	0	13.86	325.1	1.047	0.69
112	2004	44	1300	17.79	345.3	4.666	508.3	0.277	42.69	0	16.62	351.9	1.484	1.611
112	2004	44	1400	18.77	325.5	5.322	602.2	0.281	40.46	0	13.17	344.3	1.648	1.894
112	2004	44	1500	18.25	9.24	5.541	248.2	0.27	49.04	0	17.12	351.7	1.75	1.722
112	2004	44	1600	13.89	335	5.709	305	0.269	32.81	0	10.8	332	1.433	1.212
112	2004	44	1700	16.27	2.323	5.451	86.8	0.277	41.63	0	18.33	13.32	0.992	0.71
112	2004	44	1800	13.08	327.8	4.85	103.9	0.273	38.4	0.406	16.65	314.6	0.942	0.612
112	2004	44	1900	19.22	305.2	4.307	112.8	0.277	46.16	0.438	17.17	321.3	1.231	0.815
112	2004	44	2000	12.75	328.8	4.058	45.92	0.279	26.87	0.031	12.27	323.6	1.226	0.913
112	2004	44	2100	16.13	317.1	3.593	10.07	0.276	24.7	0	19.08	317.9	1.034	0.781
112	2004	44	2200	15.3	300.1	3.423	0.076	0.276	21.05	0	16.66	295.6	1.121	0.798
112	2004	44	2300	15.13	298.4	3.05	0	0.273	38.46	0.25	18.63	299	0.632	0.303
112	2004	45	0	17.88	293.6	2.901	0	0.277	41.57	0.313	16.39	300.9	0.55	0.131
112	2004	45	100	18.68	311.7	2.822	0	0.277	42.51	0.188	22.47	322.2	0.79	0.491
112	2004	45	200	26.27	316.5	2.807	0.001	0.272	40.4	0.063	25.08	326.6	1.271	0.991
112	2004	45	300	27.34	314.1	2.679	0.001	0.277	51.27	0.938	29.03	313.2	1.094	0.822
112	2004	45	400	24.72	314.9	2.605	0	0.279	50.33	1.219	16.71	338.8	0.845	0.639
112	2004	45	500	25.47	321.2	2.543	0	0.267	59.09	1.313	25.76	322.2	0.768	0.605
112	2004	45	600	24.09	316.5	2.367	0	0.262	51.22	0.719	23.33	328.5	0.747	0.536
112	2004	45	700	19.03	336	2.404	0.271	0.26	52.74	1.375	20.75	331.8	1.077	0.362
112	2004	45	800	17.69	317.6	2.266	0.634	0.197	42.98	0.188	15.45	311	0.375	-0.038
112	2004	45	900	10.61	334.7	2.234	13.46	0.3	37.93	0.375	10.22	13.09	0.195	-0.145
112	2004	45	1000	15.1	343.9	2.285	338.8	0.284	40.04	0.75	20.64	336.9	1.141	0.706
112	2004	45	1100	18.62	343.3	2.645	504.8	0.269	45.39	1.938	19.24	352.9	1.317	0.881
112	2004	45	1200	11.37	348.5	2.881	156.6	0.251	40.04	2.125	8.61	1.264	0.47	0.215
112	2004	45	1300	8.23	346.7	2.963	168.2	0.213	28.7	0.781	7.1	307	0.805	0.212
112	2004	45	1400	8.96	309.4	3.3	592.8	0.272	31.87	1.938	10.78	247.9	2.76	2.048
112	2004	45	1500	10.05	355.5	3.686	200.5	0.275	33.52	2.313	7.59	109	1.31	0.99
112	2004	45	1600	8.4	135.6	3.862	188.4	0.272	36.57	1.281	7.76	155.2	1.058	0.658
112	2004	45	1700	8.34	49.44	3.949	198.3	0.275	37.28	1.531	8.07	36.93	1.066	0.827
112	2004	45	1800	6.638	309	4.02	179.5	0.276	27.4	1.094	6.566	219.9	1.568	1.328
112	2004	45	1900	8.36	337.7	4.028	129.3	0.273	29.11	0.969	8.56	322.7	1.467	1.226
112	2004	45	2000	11.34	93.9	3.775	35.72	0.272	48.28	0.781	15.03	71.3	0.714	0.451
112	2004	45	2100	13.73	71.8	3.382	16.89	0.276	54.45	1.063	15.27	38.96	0.81	0.588
112	2004	45	2200	10.96	21.45	3.105	0.154	0.275	54.1	1.281	10.14	343.3	1.117	0.869
112	2004	45	2300	24.75	110.3	3.022	0.001	0.277	59.21	1.531	26.75	95.6	1.368	1.157
112	2004	46	0	25.51	105.8	2.979	0.001	0.263	83	1.563	21.28	38.39	1.528	1.361
112	2004	46	100	13.29	40.22	2.984	0.002	0.27	66.44	1.063	22.71	74.8	1.441	1.295
112	2004	46	200	18.45	104.3	2.996	0.002	-1	69.8	0.844	34.61	115	1.424	1.142
112	2004	46	300	25.96	110.7	2.95	0.002	0.275	73.4	0.5	14.71	41.63	1.334	1.244
112	2004	46	400	18.49	101.2	2.896	0.001	0.274	53.39	0.375	21.92	90.2	1.239	1.044
112	2004	46	500	11.83	53.82	2.837	0.001	0.272	51.98	0.344	8.97	12.29	1.126	0.949
112	2004	46	600	19.71	101.8	2.784	0.001	0.267	56.92	0.313	31.98	112.3	0.983	0.951
112	2004	46	700	28.64	115.2	2.671	0.221	0.264	60.62	0.125	14.72	55.53	1.325	1.065
112	2004	46	800	19.7	103.6	2.612	14.19	0.272	51.57	0.125	13.83	52.46	1.455	1.221
112	2004	46	900	28.32	108.5	2.706	122.9	0.269	64.56	0.313	44.73	113.8	1.759	1.532
112	2004	46	1000	33.29	107.1	3.134	349.5	-0.077	63.92	0.688	24.6	81.1	2.795	2.619
112	2004	46	1100	28.22	104.6	4.178	634.2	0.28	69.91	1.688	20.98	83	3.515	3.592
112	2004	46	1200	23.74	102.7	5.523	789	0.28	62.51	0.406	26.33	104.8	4.923	4.914
112	2004	46	1300	23.94	107.6	6.88	900	0.282	58.21	0	17.46	80.2	6.225	6.323
112	2004	46	1400	18.38	102.2	8.15	954	0.283	49.69	0	26.89	109.9	6.589	6.603
112	2004	46	1500	13.24	72.9	9.37	947	0.279	47.28	0	11.7	31.68	8.21	8.36
112	2004	46	1600	12.18	83.2	10.51	888	0.268	40.69	0	8.8	9.69	8.6	8.99
112	2004	46	1700	14.68	109.3	11.41	777	0.292	47.63	0	12.56	63.42	8.66	8.88
112	2004	46	1800	21.37	117.3	11.97	581.2	0.274	55.21	0	33.67	122.9	7.72	7.75
112	2004	46	1900	23.86	112.3	12.05	353.1	0.275	55.33	0	27.66	116.4	7.33	7.49
112	2004	46	2000	16.34	109.5	11.47	83.4	0.28	47.57	0	12.06	56.7	6.71	6.628
112	2004	46	2100	19.44	109.6	10.52	9.38	0.272	42.81	0	23	107.8	6.225	5.997
112	2004	46	2200	17.75	108.1	9.48	0.263	0.279	33.69	0	12.09	99.8	5.596	5.316
112	2004	46	2300	12.49	107.8	8.41	0.001	0.276	30.05	0	12.41	99.4	5.042	4.715
112	2004	47	0	25.36	120.3	7.57	0	0.277	34.69	0	26.09	120.7	5.159	4.923
112	2004	47	100	21.64	138.9	7.28	0	0.271	33.46	0	18.56	132.5	8.62	8.63
112	2004	47	200	17.39	147.7	7.3	0	0.276	24.4	0	12.79	164.4	9.48	9.8
112	2004	47	300	6.08	172.7	7.55	0	0.288	13.82	0	2.439	336.5	9.28	9.93
112	2004	47	400	4.846	281.5	7.7	0	0.275	19.88	0	9.95	285.5	9.74	10.5
112	2004	47	500	8.63	276.3	7.85	0	0.279	21.29	0	3.691	254	9.53	9.75
112	2004	47	600	6.167	185.1	8	0	0.276	12.7	0	6.652	256.4	9.44	9.9
112	2004	47	700	4.657	136.6	8.07	0.376	0.281	11.41	0	5.32	131.8	9.52	9.98
112	2004	47	800	16.33	208.3	8.21	10.85	0.275	27.64	0	15.43	227.3	10.91	11.18
112	2004	47	900	17.21	203.1	8.73	123.6	0.274	27.46	0	18.11	201.5	10.9	10.98
112	2004	47	1000	12.14	209.1	9.4	146.4	0.282	26.05	0	7.92	220.3	10.55	10.77
112	2004	47	1100	4.129	310.1	9.97	192.7	0.275	10	0	5.106	299.4	11.22	11.1
112	2004	47	1200	10.43	322.2	10.94	538.5	0.282	24.11	0	12.99	321.7	11.01	10.8
112	2004	47	1300	12.23	336.7	11.45	231.4	0.276	32.11	0	10.72	323.8	9.66	9.45
112	2004	47	1400	13.74	306.4	10.82	161.2	0.279	35.22	0.219	14.98	318.8	6.084	5.732
112	2004	47	1500	16.14	309.6	9.54	212.5	0.28	36.93	0.094	20.79	300	5.141	4.491
112	2004	47	1600	10.33	314.4	9.22	239.1	0.278	27.05	0.313	8.58	341.4	3.039	2.561
112	2004	47	1700	4.943	337.7	8.69	123.2	0.273	25.17	0.656	3.523	328.2	4.138	3.882
112	2004	47	1800	7.77	345.1	8.22	59.04	0.281	29.34	2.031	8.36	358.8	3.765	3.393
112	2004	47	1900	7.37	290.7	7.82	63.99	0.279	26.52	1.781	5.436	76.6	3.843	3.415
112	2004	47	2000	8.78	99.7	7.39	24.93	0.278	30.93	0.375	6.608	74.4	3.246	2.812
112	2004	47	2100	11.16	91.5	6.927	16.53	0.274	47.69	1.906	8.33	15.34	2.849	2.408
112	2004	47	2200	13.11	123.7	6.389	0.49	0.263	43.28	0.75	10.22	97	2.256	1.754
112	2004	47	2300	8.1	3.179	5.903	0	0.277	33.99	1.406	8.44	351.7	1.629	1.131
112	2004	48	0	8.5	54.05	5.399	0	0.278	30.81	0.875	11.28	92.7	0.71	0.112
112	2004	48	100	8.14	35.49	4.714	0	0.277	32.46	0.406	8.18	304.1	0.132	-0.39
112	2004	48	200	10.02	103.1	4.216	0	0.274	47.98	0.156	9.12	154.9	0.082	-0.427
112	2004	48	300	10.07	146.9	3.83	0	0.277	37.52	0.031	8.34	285.2	-0.161	-0.645
112	2004	48	400	10.1	82.6	3.438	0	0.273	44.1	0	13.1	98.4	-0.21	-0.667
112	2004	48	500	9.55	91.7	3.12	0	0.274	36.57	0.031	8.76	57.26	-0.329	-0.762
112	2004	48	600	12.57	95.7	2.931	0	0.278	44.81	0	18.3	92.5	-0.354	-0.785
112	2004	48	700	15.77	106.2	2.761	0.002	0.272	40.98	0	11.19	106.2	-0.243	-0.691
112	2004	48	800	7.05	38.26	2.683	2.886	0.275	23.58	0	5.584	285.4	-0.531	-0.944
112	2004	48	900	6.872	10.64	2.685	105.7	0.276	29.52	0	5.439	282.7	0.079	-0.324
112	2004	48	1000	7.06	266.7	2.887	199.1	0.273	29.87	1.219	7.86	199.6	0.739	0.468
112	2004	48	1100	7.92	216.9	3.661	454.9	0.292	30.28	0.406	10.62	175	1.461	1.08
112	2004	48	1200	9.62	199.7	4.464	526.9	0.277	29.28	0	7.77	341.8	3.65	3.47
112	2004	48	1300	9.93	69.41	5.828	871	0.276	23.76	0	12.11	18.98	4.756	4.981
112	2004	48	1400	11.87	24.08	7.17	927	0.292	31.69	0	11.91	359.8	5.784	5.752
112	2004	48	1500	10.95	12.09	8.52	793	0.27	26.7	0	13.41	4.663	5.245	5.497
112	2004	48	1600	14.27	17.8	9.29	575.2	0.286	29.28	0	12.37	17.47	5.054	5.189
112	2004	48	1700	16.04	330.5	9.69	470.5	0.279	36.28	0	18.48	334.5	5.346	5.024
112	2004	48	1800	14.12	348.7	9.67	234.5	0.273	31.11	0	13.26	350.6	5.242	4.79
112	2004	48	1900	15.95	342.8	9.06	41.27	0.272	32.75	0	18.36	0.915	3.342	3.084
112	2004	48	2000	10.44	349.7	8.22	16.36	0.279	41.1	0	8.23	39.3	3.34	2.822
112	2004	48	2100	24.53	350.1	6.797	4.664	0.25	55.16	0	30.39	336.9	2.761	2.339
112	2004	48	2200	27.41	336.5	6.338	0.02	0.27	46.98	0	20.85	340.4	2.842	2.4
112	2004	48	2300	23.83	355.9	6	0.001	0.271	59.27	0	12.21	331.3	2.877	2.483
112	2004	49	0	15.96	7.69	5.715	0	0.277	47.51	0	11.29	209.2	3.011	2.5
112	2004	49	100	26.26	12.06	5.433	0.004	0.258	71.9	0	44.58	14.47	3.025	2.641
112	2004	49	200	22.28	360	5.452	0.005	0.265	73	0	16.2	18.61	3.314	2.808
112	2004	49	300	17.04	342.1	5.267	0.001	0.27	65.68	0	14.66	193.7	2.955	2.439
112	2004	49	400	13.42	345.6	5.01	0	0.268	57.33	0	17.43	356.8	1.487	1.195
112	2004	49	500	21.92	2.892	4.78	0.004	0.265	71.3	0	22.17	297.7	3.413	3.064
112	2004	49	600	16.12	205.2	4.865	0	0.264	50.69	0	14.07	281.2	3.465	3.062
112	2004	49	700	22.17	280.1	4.911	0.001	0.255	61.98	0	17.55	74.9	2.847	2.673
112	2004	49	800	16.11	3.845	4.924	0.868	0.265	62.27	0	9.81	195.2	2.874	2.606
112	2004	49	900	15.14	296	4.835	12.94	0.266	46.75	0	10.72	275.3	2.403	2.15
112	2004	49	1000	19.31	280.3	4.43	28.9	0.258	58.33	0	18.63	294.5	0.778	0.495
112	2004	49	1100	16.96	297.4	3.851	56.97	0.264	47.22	0	12.54	287.8	0.255	-0.106
112	2004	49	1200	16.56	273.6	3.581	40.64	0.253	48.92	0	11.87	223.9	0.044	-0.299
112	2004	49	1300	12.2	21.27	3.235	94.1	0.271	36.63	0	13.73	18.36	0.23	-0.159
112	2004	49	1400	15.52	319.4	3.192	197.4	0.279	59.74	0	16.29	299.5	0.098	-0.135
112	2004	49	1500	15.11	289.2	3.112	88.1	0.265	44.57	0	13.98	248.8	-0.177	-0.513
112	2004	49	1600	10.57	276.2	2.976	117.7	0.276	32.46	0	10.37	196.4	-0.235	-0.544
112	2004	49	1700	13.14	256.7	2.851	73.9	0.274	35.46	0	11.7	306.4	-0.722	-1.072
112	2004	49	1800	11.73	297.4	2.608	50.08	0.24	42.63	0	11.8	239.4	-1.019	-1.445
112	2004	49	1900	13.22	290.7	2.367	30.25	0.254	40.87	0	11.91	287.9	-1.132	-1.528
112	2004	49	2000	11.86	278.8	2.089	13.42	0.217	39.57	0	6.686	277.4	-1.293	-1.686
112	2004	49	2100	15.35	269.6	1.927	2.148	0.269	39.1	0	13.76	325.2	-1.143	-1.516
112	2004	49	2200	17.41	278.4	1.689	0.002	0.263	64.15	0	13.34	339.7	-0.965	-1.323
112	2004	49	2300	16.75	341.3	1.641	0	0.277	37.99	0	18.3	356.1	-0.915	-1.264
112	2004	50	0	18.36	335.9	1.525	0	0.283	46.63	0	27.67	348.1	-0.861	-1.181
112	2004	50	100	16.76	351.9	1.514	0	0.161	38.46	0	9.57	345.8	-0.756	-1.035
112	2004	50	200	25.64	358.3	1.434	0	-1	62.45	0	32.01	2.323	-1.008	-1.296
112	2004	50	300	27.49	351.4	1.356	0	0.27	64.5	0	28.19	334.8	-0.66	-0.957
112	2004	50	400	34.5	359.8	1.412	0	0.279	77.3	0	23.99	357.7	-0.547	-1.041
112	2004	50	500	17.46	332	1.412	0.005	0.265	54.86	0	18.21	156.1	-0.493	-0.759
112	2004	50	600	22.46	0.971	1.496	0.002	-1	91.1	0	18.55	336.5	0.028	-0.231
112	2004	50	700	26.24	339.4	1.605	0.008	0.286	81.8	0	30.71	335.2	0.415	-0.053
112	2004	50	800	22.25	345.7	1.729	2.551	0.283	72.4	0	17.05	237.8	0.431	0.155
112	2004	50	900	26.31	350.2	1.741	19.33	0.291	78.3	0	17.72	330.8	0.862	1.021
112	2004	50	1000	32.01	0.597	1.9	35.73	0.26	95.4	0	44.89	347.1	1.217	0.922
112	2004	50	1100	32.41	358.4	2.154	41.55	0.246	94	0	28.87	353	1.758	1.379
112	2004	50	1200	40.67	349	2.286	51.03	-1	102.8	0	38.84	336.7	1.814	1.4
112	2004	50	1300	29	336.8	2.335	23.13	-1	92	0	19.23	316.9	1.488	1.029
112	2004	50	1400	33.18	331.5	2.326	18.68	-1	121.3	0	29	354.2	2.07	1.629
112	2004	50	1500	17.72	330.7	2.309	19.62	0.202	67.74	0	13.52	326.4	1.125	0.793
112	2004	50	1600	17.23	351.6	2.331	40.78	-1	57.33	0	20.6	24.21	0.784	0.626
112	2004	50	1700	19.57	359.4	2.268	69.37	-1	53.98	0	17.42	330.9	0.366	0.007
112	2004	50	1800	9.98	307.1	2.193	39.26	-1	34.46	0	8.12	348.1	0.047	-0.189
112	2004	50	1900	7.54	330.2	2.139	41.59	-1	25.7	0	7.13	350.2	-0.043	-0.312
112	2004	50	2000	10.57	312.7	1.964	21.28	-1	25.64	0	12.98	293.5	-0.73	-1.058
112	2004	50	2100	13.67	294.9	1.801	4.757	-1	28.34	0	11.96	282.9	-1.147	-1.579
112	2004	50	2200	12.83	303.5	1.471	0.016	0.277	31.52	0	19.9	278.4	-1.741	-2.259
112	2004	50	2300	17.45	284.6	1.113	0	0.276	39.22	0	16.5	301.9	-2.403	-2.702
112	2004	51	0	13.85	286.8	0.765	0	0.281	30.11	0	11.48	287.1	-2.963	-3.284
112	2004	51	100	7.75	308.3	0.539	0	-1	23.4	0	8.64	326.6	-2.796	-3.128
112	2004	51	200	15.68	319.6	0.273	0	0.273	33.05	0	15.47	340.4	-2.804	-3.139
112	2004	51	300	19.31	324.6	0.011	0	0.3	33.22	0	17.78	325	-3.146	-3.37
112	2004	51	400	16.54	311.7	-0.124	0	0.334	30.34	0	13.49	302.6	-3.163	-3.436
112	2004	51	500	15.87	293	-0.254	0	0.329	34.52	0	14.84	300.2	-3.242	-3.483
112	2004	51	600	16.59	310.8	-0.424	0	0.319	34.05	0	17.19	349.1	-3.177	-3.513
112	2004	51	700	15.27	334.1	-0.59	0.015	0.325	26.58	0	9.95	330.1	-3.035	-3.399
112	2004	51	800	19.22	327.3	-0.614	15.22	0.339	36.34	0	22.71	318.1	-2.874	-3.159
112	2004	51	900	19.18	329.5	-0.623	48.67	-1	29.4	0	22.12	342.3	-2.761	-3.024
112	2004	51	1000	18.29	312.8	-0.294	155.6	0.347	35.99	0	13.16	295.7	-2.112	-2.604
112	2004	51	1100	17.95	289.8	0.073	257.7	0.33	38.51	0	12.4	306.1	-1.24	-1.62
112	2004	51	1200	17.21	301.2	0.558	262.6	0.318	34.46	0	14.95	337.5	-2.198	-2.286
112	2004	51	1300	14.09	318.3	1.025	284.8	0.331	25.34	0	11.72	318.3	-1.449	-1.717
112	2004	51	1400	15.79	324.4	1.474	354.9	0.317	42.1	0	16.58	318.1	-1.629	-1.914
112	2004	51	1500	15.97	337.6	1.727	246.6	0.347	43.22	0	15.47	340.2	-1.408	-1.612
112	2004	51	1600	15.77	315.4	1.788	152.9	0.324	42.87	0	13.21	314.3	-1.442	-1.656
112	2004	51	1700	13.61	282.8	1.762	141	0.351	37.93	0	15.74	292	-1.498	-1.761
112	2004	51	1800	12	321.8	1.619	108.9	0.32	29.11	0	17.95	304.7	-1.465	-1.936
112	2004	51	1900	11.15	321.8	1.433	64.45	0.34	33.63	0	9.97	319.4	-1.729	-2.095
112	2004	51	2000	11.41	326.3	1.184	24.64	0.37	27.34	0	9.38	271.4	-2.061	-2.381
112	2004	51	2100	12.25	315.1	0.803	2.831	0.381	42.28	0	15.69	297	-2.066	-2.349
112	2004	51	2200	15.42	358.2	0.628	0	0.371	38.34	0	14.84	346.1	-1.91	-2.146
112	2004	51	2300	18.82	5.435	0.437	0	0.405	43.4	0	22.22	6.821	-1.81	-2.076
112	2004	52	0	23.21	352.7	0.331	0	0.44	62.03	0	18.36	331.1	-1.804	-2.051
112	2004	52	100	17.57	350.9	0.26	0	0.496	45.75	0	15.05	353.9	-1.988	-2.247
112	2004	52	200	12.41	355.9	0.203	0	0.518	40.87	0	15.46	338.2	-1.835	-2.03
112	2004	52	300	19.58	354	0.185	0	0.56	51.16	0	11.5	168.2	-1.46	-1.646
112	2004	52	400	24.39	343.6	0.222	0.023	0.577	63.33	0	14.64	318.1	-1.314	-1.508
112	2004	52	500	28.87	333.3	0.285	0	0.609	64.21	0	25.59	342.6	-1.7	-1.835
