Timestamp,Wind Spd,Wind Dir,Air_1,Air_2,Air P,Rad,Snow D_m,Wind Speed Max,Wind Dir Max,Dew,RH
2004-09-01 03:00:00,21.14,340.2,1.224,0.745,996.0,1.029,1.539,61.35,14.29,0.78,100.0
2004-09-01 04:00:00,30.0,334.5,1.704,1.346,995.23,1.027,1.529,81.1,337.2,1.348,100.0
2004-09-01 05:00:00,46.92,337.1,-1.091,-1.548,994.36,0.995,1.522,93.7,356.4,-1.582,100.0
2004-09-01 06:00:00,37.55,335.3,-1.926,-2.355,996.96,1.021,1.521,81.0,321.7,-2.423,100.0
2004-09-01 07:00:00,40.65,341.1,-3.084,-3.493,996.13,1.026,1.5,74.6,3.27,-3.5,99.9
2004-09-01 08:00:00,38.24,344.7,-4.685,-4.9,995.91,6.996,1.531,71.0,18.66,-4.935,99.0
2004-09-01 09:00:00,39.68,339.2,-5.081,-5.506,997.9,32.31,1.53,67.77,348.8,-5.843,98.0
2004-09-01 10:00:00,28.09,338.6,-4.709,-5.068,998.14,138.4,1.511,59.31,331.5,-5.38,97.8
2004-09-01 11:00:00,20.17,338.8,-4.652,-5.068,997.77,76.1,1.43,119.9,324.8,-5.285,97.8
2004-09-01 12:00:00,23.05,330.7,-4.529,-4.9,996.78,147.7,-1.0,75.0,331.3,-5.117,97.9
2004-09-01 13:00:00,31.17,333.3,-4.661,-5.0,996.04,172.2,1.519,54.58,335.1,-5.305,97.8
2004-09-01 14:00:00,28.33,330.2,-4.168,-4.494,995.8,84.1,1.521,59.45,343.9,-4.729,98.2
2004-09-01 15:00:00,30.05,332.6,-3.735,-4.056,995.31,94.4,-1.0,58.46,338.4,-4.181,98.5
2004-09-01 16:00:00,37.18,336.6,-3.602,-3.923,994.18,79.5,-1.0,91.3,346.4,-4.081,98.6
2004-09-01 17:00:00,32.54,337.5,-3.414,-3.721,993.94,42.67,-1.0,72.1,11.15,-3.782,98.7
2004-09-01 18:00:00,49.26,337.8,-2.926,-3.419,993.69,22.19,-1.0,132.5,3.392,-3.502,98.9
2004-09-01 19:00:00,44.25,340.6,-3.104,-3.52,991.83,1.367,-1.0,87.5,359.7,-3.713,99.1
2004-09-01 20:00:00,39.93,343.1,-3.02,-3.453,995.54,1.025,-1.0,82.3,35.62,-3.541,99.2
2004-09-01 21:00:00,36.69,344.9,-3.649,-4.059,996.66,1.027,-1.0,81.6,345.4,-4.07,99.0
2004-09-01 22:00:00,36.82,345.1,-4.225,-4.629,996.67,1.022,-1.0,59.73,19.99,-4.848,98.4
2004-09-01 23:00:00,36.5,347.0,-4.5,-4.897,996.68,1.023,-1.0,58.81,9.81,-5.145,98.2
2004-09-02 00:00:00,33.12,347.6,-4.833,-5.163,996.44,1.034,-1.0,52.46,16.84,-5.453,98.0
2004-09-02 01:00:00,31.66,350.3,-4.995,-5.397,997.08,1.03,-1.0,51.62,19.27,-5.664,97.8
2004-09-02 02:00:00,27.88,349.0,-4.538,-4.956,996.97,1.035,1.49,40.4,10.66,-5.217,97.9
2004-09-02 03:00:00,29.07,353.4,-4.008,-4.45,996.73,1.031,-1.0,46.82,20.0,-4.633,98.3
2004-09-02 04:00:00,28.91,342.9,-3.942,-4.349,997.47,1.031,-1.0,52.96,324.3,-4.536,98.4
2004-09-02 05:00:00,12.25,342.0,-3.876,-4.249,998.09,1.036,-1.0,34.12,332.8,-4.427,98.4
2004-09-02 06:00:00,0.0,0.0,-3.942,-4.351,999.2,1.038,-1.0,0.0,338.6,-4.601,98.4
2004-09-02 07:00:00,9.92,178.8,-3.979,-4.284,1000.1,1.051,-1.0,43.78,156.9,-4.597,98.4
2004-09-02 08:00:00,24.17,179.7,-3.593,-3.946,1000.1,13.56,-1.0,50.77,157.4,-4.227,98.5
2004-09-02 09:00:00,34.59,184.0,-3.442,-3.745,1001.2,101.7,1.406,67.77,171.2,-4.083,98.4
2004-09-02 10:00:00,39.96,187.0,-3.772,-4.052,1001.0,261.0,1.525,85.4,154.5,-4.505,97.0
2004-09-02 11:00:00,42.02,190.8,-4.159,-4.29,1003.2,336.8,1.486,86.5,160.1,-5.22,94.9
2004-09-02 12:00:00,36.75,181.1,-4.282,-4.529,1002.7,385.8,1.519,85.0,156.5,-5.068,94.1
2004-09-02 13:00:00,46.35,185.7,-4.386,-4.631,1002.9,446.6,1.517,105.1,195.5,-5.598,93.1
2004-09-02 14:00:00,32.56,192.7,-4.452,-4.597,1003.8,541.1,-1.0,77.7,216.5,-5.786,92.0
2004-09-02 15:00:00,31.29,178.8,-4.719,-5.001,1004.1,470.6,1.524,67.77,144.7,-5.853,92.7
2004-09-02 16:00:00,30.2,179.9,-5.272,-5.506,1004.2,326.4,1.518,67.92,151.3,-5.945,95.0
2004-09-02 17:00:00,30.78,184.6,-6.079,-6.414,1005.2,242.2,1.52,73.6,198.7,-6.892,95.9
2004-09-02 18:00:00,26.9,191.8,-6.155,-6.644,1005.6,76.6,1.527,58.74,158.1,-6.954,96.2
2004-09-02 19:00:00,34.07,178.3,-6.475,-6.841,1006.0,4.862,1.527,64.81,167.8,-7.4,96.6
2004-09-02 20:00:00,30.3,194.3,-7.24,-7.61,1006.9,1.028,1.521,67.7,214.5,-8.06,96.4
2004-09-02 21:00:00,31.51,198.8,-8.05,-8.52,1005.9,1.03,1.524,70.7,230.6,-9.09,95.8
2004-09-02 22:00:00,26.98,176.0,-7.81,-8.25,1007.6,1.033,1.522,68.55,207.7,-9.03,94.8
2004-09-02 23:00:00,23.89,186.3,-7.86,-8.35,1008.4,1.036,1.525,63.33,236.2,-9.33,93.6
2004-09-03 00:00:00,28.51,187.4,-7.89,-8.31,1008.3,1.036,1.528,57.68,201.7,-9.31,92.9
2004-09-03 01:00:00,22.81,195.6,-8.31,-8.72,1008.8,1.036,1.524,60.51,221.4,-9.6,93.7
2004-09-03 02:00:00,23.25,185.7,-8.61,-9.02,1008.9,1.036,1.53,59.73,155.3,-10.08,92.4
2004-09-03 03:00:00,19.59,196.3,-8.68,-9.09,1009.3,1.038,1.53,48.44,156.0,-10.39,91.2
2004-09-03 04:00:00,17.88,209.0,-8.77,-9.12,1009.1,1.039,1.531,58.6,213.4,-10.17,91.4
2004-09-03 05:00:00,14.57,336.3,-8.76,-9.15,1009.1,1.039,1.53,38.0,235.1,-10.08,92.8
2004-09-03 06:00:00,15.1,340.9,-8.67,-9.02,1008.8,1.039,1.528,36.8,136.5,-10.13,93.2
2004-09-03 07:00:00,16.47,2.753,-8.8,-9.25,1009.1,1.087,1.528,35.03,205.1,-10.38,91.1
2004-09-03 08:00:00,16.05,347.9,-8.61,-8.98,1009.7,9.93,1.519,39.2,18.79,-10.31,91.2
2004-09-03 09:00:00,17.97,0.113,-8.28,-8.65,1010.2,27.07,1.537,45.69,146.6,-10.1,90.0
2004-09-03 10:00:00,15.81,202.1,-7.99,-8.28,1010.4,37.15,1.534,51.12,216.6,-10.03,88.7
2004-09-03 11:00:00,20.17,112.8,-7.41,-7.57,1010.3,396.6,-1.0,44.7,131.8,-9.73,86.2
2004-09-03 12:00:00,29.57,124.3,-6.666,-6.863,1010.9,694.5,-1.0,48.09,116.7,-10.21,81.6
2004-09-03 13:00:00,29.32,134.7,-6.259,-6.393,1010.3,744.0,1.547,51.69,135.8,-9.83,79.5
2004-09-03 14:00:00,34.75,125.1,-5.798,-5.796,1010.7,735.0,1.544,49.22,142.6,-9.71,70.7
2004-09-03 15:00:00,30.7,124.9,-4.252,-4.248,1011.0,667.2,1.554,38.99,127.3,-13.79,69.06
2004-09-03 16:00:00,23.6,121.1,-2.488,-2.262,1011.5,268.9,1.545,36.52,125.4,-16.15,50.02
2004-09-03 17:00:00,17.47,133.2,-3.021,-3.205,1011.5,344.8,1.541,26.92,123.0,-15.05,39.23
2004-09-03 18:00:00,14.71,143.0,-3.039,-2.969,1012.0,73.8,1.542,25.79,145.9,-15.37,38.94
2004-09-03 19:00:00,17.91,159.7,-2.301,-2.431,1012.3,8.06,1.539,29.88,150.6,-19.43,34.82
2004-09-03 20:00:00,14.44,162.1,-2.786,-3.07,1012.6,1.038,1.542,29.6,150.3,-13.22,43.17
2004-09-03 21:00:00,13.64,162.6,-3.039,-3.407,1012.6,1.038,1.541,24.31,166.6,-10.45,53.34
2004-09-03 22:00:00,10.37,142.3,-4.387,-4.45,1012.7,1.038,1.545,19.44,175.4,-9.58,60.13
2004-09-03 23:00:00,12.1,16.19,-4.056,-4.316,1012.7,1.038,1.544,18.66,31.15,-8.71,70.1
2004-09-04 00:00:00,10.69,4.385,-4.282,-4.551,1012.3,1.038,1.544,19.93,7.03,-7.29,76.7
2004-09-04 01:00:00,18.89,346.0,-4.528,-4.821,1012.7,1.038,1.543,27.77,322.1,-7.21,83.8
2004-09-04 02:00:00,15.84,358.5,-4.463,-4.787,1012.7,1.038,1.544,29.11,356.5,-5.711,88.8
2004-09-04 03:00:00,17.35,353.9,-4.339,-4.753,1012.3,1.037,1.544,28.05,359.6,-5.233,93.9
2004-09-04 04:00:00,17.98,353.9,-4.207,-4.619,1012.0,1.038,1.544,30.45,340.7,-4.834,98.1
2004-09-04 05:00:00,22.5,358.2,-3.923,-4.349,1011.8,1.037,1.543,31.01,4.242,-4.543,98.5
2004-09-04 06:00:00,23.53,357.3,-3.509,-3.912,1011.6,1.037,1.542,34.33,22.66,-4.126,98.6
2004-09-04 07:00:00,26.72,351.5,-3.274,-3.71,1011.3,1.085,1.518,38.35,346.0,-3.847,98.6
2004-09-04 08:00:00,29.75,358.2,-3.255,-3.71,1011.3,14.29,1.515,44.63,4.242,-3.852,98.8
2004-09-04 09:00:00,27.15,351.9,-3.142,-3.508,1011.5,71.8,1.506,42.8,342.1,-3.702,98.6
2004-09-04 10:00:00,29.69,349.2,-3.292,-3.648,1011.9,193.4,1.533,48.51,15.39,-3.855,98.3
2004-09-04 11:00:00,31.6,347.1,-3.405,-3.718,1011.5,217.2,1.528,47.52,340.4,-4.051,98.3
2004-09-04 12:00:00,35.09,347.6,-2.936,-3.251,1011.3,220.4,1.504,57.26,334.6,-3.47,98.3
2004-09-04 13:00:00,37.97,351.6,-2.582,-2.982,1010.9,329.2,1.537,74.9,337.0,-3.181,98.2
2004-09-04 14:00:00,47.15,344.4,-2.918,-3.251,1011.0,419.5,1.537,76.1,27.14,-3.503,97.9
2004-09-04 15:00:00,44.86,347.1,-3.292,-3.722,1009.0,375.8,1.534,83.7,359.7,-4.307,97.1
2004-09-04 16:00:00,44.38,342.6,-2.862,-3.285,1010.3,133.5,1.515,76.0,330.9,-3.488,98.3
2004-09-04 17:00:00,40.07,346.1,-2.899,-3.251,1009.2,80.6,1.514,62.27,22.17,-3.429,98.8
2004-09-04 18:00:00,44.55,342.9,-2.61,-3.015,1008.7,18.29,1.524,73.0,11.87,-2.951,99.2
2004-09-04 19:00:00,41.77,346.9,-2.337,-2.78,1008.8,1.656,1.527,68.48,349.6,-2.88,99.3
2004-09-04 20:00:00,35.57,349.9,-2.487,-2.847,1009.8,1.034,1.522,69.61,0.848,-3.004,99.4
2004-09-04 21:00:00,28.88,349.6,-3.17,-3.52,1010.3,1.032,1.537,47.74,323.2,-3.678,99.0
2004-09-04 22:00:00,33.99,352.0,-3.499,-3.89,1010.0,1.02,1.524,65.52,28.35,-4.079,98.7
2004-09-04 23:00:00,33.27,352.2,-4.718,-4.967,1009.9,1.03,1.519,58.11,5.209,-5.311,98.1
2004-09-05 00:00:00,23.79,349.8,-4.187,-4.66,1009.8,1.035,1.539,54.37,338.5,-4.879,97.9
2004-09-05 01:00:00,25.37,351.5,-3.762,-4.221,1009.7,1.034,1.532,37.93,46.77,-4.387,98.4
2004-09-05 02:00:00,26.52,349.9,-3.781,-4.119,1009.7,1.036,1.54,40.96,10.42,-4.362,98.5
2004-09-05 03:00:00,20.92,357.7,-3.621,-4.018,1010.0,1.035,1.54,34.05,346.4,-4.218,98.6
2004-09-05 04:00:00,9.89,2.098,-3.536,-3.884,1010.1,1.038,1.482,23.6,340.4,-4.089,98.5
2004-09-05 05:00:00,9.1,337.7,-3.64,-4.019,1010.8,1.036,1.478,19.86,336.7,-4.286,98.5
2004-09-05 06:00:00,10.25,140.4,-3.951,-4.221,1011.2,1.033,1.534,20.0,176.8,-4.495,98.4
2004-09-05 07:00:00,12.69,183.0,-4.112,-4.42,1011.9,1.081,1.536,27.77,201.5,-4.773,98.1
2004-09-05 08:00:00,22.5,180.9,-4.036,-4.72,1013.0,14.41,-1.0,43.29,152.9,-5.093,97.3
2004-09-05 09:00:00,21.25,180.1,-4.188,-4.619,1013.9,38.02,1.607,41.67,170.3,-5.361,95.9
2004-09-05 10:00:00,18.12,185.0,-4.254,-4.585,1014.3,113.4,1.588,41.31,164.3,-5.558,94.2
2004-09-05 11:00:00,22.77,178.6,-4.263,-4.552,1015.3,213.8,1.528,45.69,157.4,-5.844,91.7
2004-09-05 12:00:00,21.97,172.4,-3.367,-3.614,1016.0,637.0,1.935,39.62,160.4,-6.411,80.4
2004-09-05 13:00:00,17.88,165.5,-3.254,-3.214,1016.1,750.0,1.55,39.41,133.3,-7.05,76.1
2004-09-05 14:00:00,19.75,161.0,-3.32,-3.251,1016.7,727.0,1.576,41.17,159.6,-6.838,75.5
2004-09-05 15:00:00,17.58,128.1,-2.609,-2.41,1017.5,668.5,1.576,32.56,158.2,-7.01,73.6
2004-09-05 16:00:00,16.74,130.2,-2.665,-2.376,1017.8,269.8,1.575,29.39,150.3,-6.589,72.3
2004-09-05 17:00:00,14.89,136.9,-3.33,-3.285,1018.5,372.0,1.575,29.11,155.7,-7.13,73.3
2004-09-05 18:00:00,20.04,122.8,-3.782,-4.025,1018.9,81.0,1.575,37.72,126.0,-6.599,78.2
2004-09-05 19:00:00,18.63,99.6,-4.614,-4.9,1019.8,9.96,1.575,38.77,98.1,-6.848,85.0
2004-09-05 20:00:00,16.93,96.6,-4.69,-5.064,1020.2,1.037,1.576,38.14,139.7,-6.674,87.1
2004-09-05 21:00:00,30.89,135.1,-4.861,-5.158,1020.3,1.03,1.573,52.18,152.9,-6.78,88.9
2004-09-05 22:00:00,31.17,150.2,-5.291,-5.629,1020.9,1.035,1.557,48.09,165.9,-6.956,91.1
2004-09-05 23:00:00,31.97,148.4,-2.488,-2.936,1022.0,1.037,1.556,41.24,153.9,-17.22,52.95
2004-09-06 00:00:00,30.36,155.0,-0.917,-1.286,1022.6,1.038,1.555,38.56,156.1,-27.49,23.37
2004-09-06 01:00:00,27.46,147.6,-0.898,-1.286,1023.2,1.038,1.554,35.46,152.9,-25.85,13.05
2004-09-06 02:00:00,30.72,142.5,-0.917,-1.185,1023.7,1.036,1.554,36.52,145.3,-26.82,17.99
2004-09-06 03:00:00,19.94,153.0,-0.26,-0.545,1024.4,1.038,1.556,31.79,139.6,-15.45,19.79
2004-09-06 04:00:00,12.59,130.6,-0.131,-0.276,1024.7,1.038,1.556,18.73,138.0,-13.98,32.03
2004-09-06 05:00:00,5.347,115.0,-0.611,-0.75,1025.2,1.038,1.553,10.9,97.0,-15.09,35.62
2004-09-06 06:00:00,2.073,35.06,-0.925,-0.95,1025.8,1.038,1.555,7.3,359.8,-14.08,34.51
2004-09-06 07:00:00,1.955,15.49,-0.944,-0.613,1026.5,1.155,1.559,6.669,0.121,-14.13,33.77
2004-09-06 08:00:00,4.591,104.2,0.948,0.7,1027.1,10.42,1.553,13.73,90.7,-13.02,33.92
2004-09-06 09:00:00,5.315,36.25,0.294,0.362,1027.7,21.82,1.554,13.51,120.5,-14.0,28.68
2004-09-06 10:00:00,5.282,81.6,0.764,0.729,1028.3,28.17,1.547,10.9,111.4,-13.29,31.36
2004-09-06 11:00:00,4.567,93.4,4.234,6.647,1028.4,421.2,1.551,9.0,81.8,-10.98,30.26
2004-09-06 12:00:00,4.795,16.63,5.508,4.22,1028.9,701.0,1.549,8.43,13.33,-11.23,27.6
2004-09-06 13:00:00,9.52,3.381,3.413,3.231,1029.0,748.0,1.551,14.36,19.26,-12.4,32.45
2004-09-06 14:00:00,10.26,2.926,3.092,3.129,1029.1,737.0,1.555,14.36,28.1,-10.39,37.99
2004-09-06 15:00:00,11.22,14.89,3.184,3.258,1029.2,669.0,1.556,19.79,31.12,-11.42,44.16
2004-09-06 16:00:00,11.47,8.24,1.511,1.372,1029.4,250.3,1.554,18.52,31.24,-2.212,65.24
2004-09-06 17:00:00,11.16,2.669,0.535,0.262,1029.5,359.2,1.555,16.12,354.6,-1.363,83.8
2004-09-06 18:00:00,11.24,5.07,2.145,1.88,1029.9,82.4,1.559,18.73,19.25,-9.95,80.1
2004-09-06 19:00:00,10.84,15.57,0.553,0.404,1030.1,9.39,1.557,18.95,12.96,-8.91,44.12
2004-09-06 20:00:00,15.12,17.65,1.114,0.875,1030.3,1.024,1.558,21.91,25.43,-10.59,49.0
2004-09-06 21:00:00,15.98,21.96,1.418,1.211,1030.5,1.027,1.557,23.18,21.8,-11.15,38.99
2004-09-06 22:00:00,18.17,20.45,0.986,0.809,1030.9,1.027,1.557,26.0,23.13,-10.73,40.36
2004-09-06 23:00:00,17.86,14.83,-1.823,-2.081,1030.9,1.021,1.557,26.71,22.65,-3.622,51.61
2004-09-07 00:00:00,17.09,13.52,-1.758,-2.109,1031.1,1.02,1.556,25.44,41.79,-4.462,73.2
2004-09-07 01:00:00,20.54,6.461,-2.174,-2.41,1031.2,1.024,1.557,30.45,28.95,-5.239,83.0
2004-09-07 02:00:00,20.43,358.9,-2.994,-3.386,1031.3,1.025,1.555,33.2,2.786,-3.679,80.4
2004-09-07 03:00:00,17.59,352.5,-2.599,-2.982,1031.5,1.029,1.555,29.53,33.44,-5.088,92.4
2004-09-07 04:00:00,20.87,359.1,-2.617,-2.982,1031.2,1.03,1.555,34.05,21.44,-5.009,86.0
2004-09-07 05:00:00,17.23,355.6,-3.556,-3.823,1031.3,1.032,1.556,26.07,43.86,-4.236,90.8
2004-09-07 06:00:00,15.75,348.5,-3.536,-3.857,1031.7,1.033,1.556,24.8,33.68,-4.18,94.3
2004-09-07 07:00:00,15.97,348.7,-3.414,-3.789,1031.8,1.206,1.555,25.16,358.6,-4.629,92.7
2004-09-07 08:00:00,14.54,355.5,-2.683,-2.947,1032.2,10.82,1.556,29.6,327.3,-4.979,89.4
2004-09-07 09:00:00,17.65,6.322,-2.917,-3.147,1032.3,24.13,1.555,28.54,24.84,-4.095,88.8
2004-09-07 10:00:00,11.97,344.5,-2.86,-3.149,1032.5,37.95,1.554,20.15,3.15,-3.591,93.6
2004-09-07 11:00:00,12.77,344.9,-1.937,-2.443,1032.6,308.9,1.556,22.12,44.71,-3.153,93.0
2004-09-07 12:00:00,13.74,328.6,-1.872,-2.208,1032.6,402.4,1.557,27.34,331.0,-2.651,94.4
2004-09-07 13:00:00,16.86,327.0,-1.482,-1.837,1032.2,376.1,1.556,26.85,314.4,-2.327,97.0
2004-09-07 14:00:00,17.39,337.5,-1.589,-1.941,1031.9,427.1,1.556,26.43,314.8,-2.31,96.6
2004-09-07 15:00:00,17.25,321.7,-1.759,-1.711,1031.8,342.8,1.556,27.41,333.3,-2.053,97.5
2004-09-07 16:00:00,18.56,320.7,-1.62,-1.817,1031.6,374.6,1.556,30.66,311.3,-2.435,96.6
2004-09-07 17:00:00,14.22,326.2,-1.545,-1.749,1031.9,203.4,1.556,24.1,323.2,-1.895,98.2
2004-09-07 18:00:00,9.89,333.5,-1.778,-2.086,1032.0,58.17,1.555,20.92,358.5,-2.049,99.4
2004-09-07 19:00:00,10.35,328.4,-1.833,-2.187,1032.2,7.21,1.555,15.98,353.9,-2.221,99.9
2004-09-07 20:00:00,2.211,337.7,-2.13,-2.485,1032.3,1.027,1.554,12.95,318.3,-2.453,100.0
2004-09-07 21:00:00,0.0,0.0,-2.231,-2.649,1032.3,1.021,1.554,0.0,298.2,-2.582,100.0
2004-09-07 22:00:00,0.0,0.0,-2.536,-2.914,1032.2,1.013,1.554,0.0,328.9,-2.993,99.8
2004-09-07 23:00:00,0.0,0.0,-3.069,-3.52,1032.2,1.027,1.553,0.0,314.0,-3.628,99.4
2004-09-08 00:00:00,0.0,0.0,-3.107,-3.52,1031.8,1.027,1.551,0.0,325.9,-3.671,99.2
2004-09-08 01:00:00,0.0,0.0,-3.133,-3.52,1032.1,1.034,1.553,0.0,314.5,-3.704,99.0
2004-09-08 02:00:00,0.0,0.0,-3.386,-3.756,1031.8,1.023,1.547,0.0,353.4,-3.945,98.9
2004-09-08 03:00:00,0.0,0.0,-3.536,-3.958,1031.5,1.031,1.547,0.0,326.1,-4.021,98.7
2004-09-08 04:00:00,0.0,0.0,-3.745,-4.16,1031.2,1.023,1.544,0.0,331.1,-4.304,98.5
2004-09-08 05:00:00,0.0,0.0,-4.083,-4.429,1031.2,1.033,1.544,0.0,347.9,-4.714,98.2
2004-09-08 06:00:00,0.0,0.0,-4.055,-4.429,1031.5,1.035,1.542,0.0,331.2,-4.69,98.1
2004-09-08 07:00:00,0.0,0.0,-4.045,-4.394,1031.7,1.165,1.543,0.0,328.9,-4.67,98.1
2004-09-08 08:00:00,0.026,310.9,-3.696,-4.086,1031.9,20.03,1.545,3.071,307.6,-4.3,98.3
2004-09-08 09:00:00,0.126,314.2,-3.142,-3.312,1032.0,83.8,1.546,3.494,319.3,-3.481,98.5
2004-09-08 10:00:00,0.026,320.2,-2.88,-2.948,1032.3,153.5,1.547,3.071,352.2,-3.187,98.5
2004-09-08 11:00:00,0.009,324.0,-2.543,-2.376,1032.1,253.8,1.548,3.071,325.2,-2.548,98.6
2004-09-08 12:00:00,0.021,324.1,-2.291,-1.938,1032.3,353.8,1.549,3.071,337.3,-2.167,98.3
2004-09-08 13:00:00,0.047,314.5,-1.78,-1.131,1031.5,464.8,1.543,3.071,317.8,-1.615,97.8
2004-09-08 14:00:00,0.167,321.9,-1.846,-1.434,1030.6,541.7,1.544,3.353,347.1,-1.893,96.7
2004-09-08 15:00:00,0.351,349.5,-2.164,-2.174,1031.0,314.4,1.543,5.611,30.53,-2.447,97.3
2004-09-08 16:00:00,28.94,337.3,-2.257,-2.174,1030.6,200.6,1.55,49.01,0.485,-2.434,97.9
2004-09-08 17:00:00,29.82,333.6,-2.379,-2.578,1030.7,109.4,1.553,46.54,338.7,-2.698,98.5
2004-09-08 18:00:00,29.42,329.6,-2.942,-3.352,1030.7,27.46,1.549,56.63,311.7,-3.508,98.8
2004-09-08 19:00:00,29.96,331.9,-3.126,-3.486,1030.1,2.928,1.547,57.9,17.69,-3.661,98.5
2004-09-08 20:00:00,33.95,338.2,-3.058,-3.486,1030.7,1.014,1.55,58.04,4.119,-3.662,98.5
2004-09-08 21:00:00,36.44,337.4,-2.842,-3.15,1030.8,1.022,1.55,59.59,319.1,-3.418,98.8
2004-09-08 22:00:00,35.15,338.0,-2.701,-3.049,1030.7,1.013,1.554,60.44,16.84,-3.351,98.7
2004-09-08 23:00:00,23.18,330.4,-2.815,-3.184,1030.6,1.025,1.552,51.12,301.3,-3.374,98.7
2004-09-09 00:00:00,28.15,331.7,-2.665,-3.015,1030.2,1.022,1.553,55.43,349.3,-3.276,98.5
2004-09-09 01:00:00,23.44,328.4,-2.412,-2.813,1030.5,1.017,1.554,57.26,304.9,-2.958,98.5
2004-09-09 02:00:00,24.99,323.5,-2.207,-2.611,1030.0,1.017,1.552,49.29,319.4,-2.699,99.2
2004-09-09 03:00:00,19.36,327.9,-1.938,-2.342,1029.4,1.012,1.549,36.45,320.1,-2.315,99.7
2004-09-09 04:00:00,18.47,327.6,-1.911,-2.342,1029.1,1.009,1.549,30.8,331.0,-2.281,99.7
2004-09-09 05:00:00,26.42,337.9,-1.975,-2.342,1029.7,1.013,1.531,53.59,29.92,-2.391,99.6
2004-09-09 06:00:00,24.29,333.0,-1.547,-1.972,1028.9,1.016,1.544,54.93,321.2,-1.888,99.7
2004-09-09 07:00:00,18.06,335.0,-1.362,-1.737,1028.4,1.081,1.516,36.59,328.7,-1.753,99.9
2004-09-09 08:00:00,23.34,329.7,-1.24,-1.602,1029.4,8.8,1.541,47.31,316.0,-1.677,100.0
2004-09-09 09:00:00,16.15,334.3,-0.843,-1.164,1029.4,42.92,1.544,37.86,312.4,-1.131,100.0
2004-09-09 10:00:00,18.09,338.9,-0.541,-0.761,1028.5,76.1,1.543,41.6,331.2,-0.727,100.0
2004-09-09 11:00:00,24.58,334.7,-0.543,-0.761,1027.2,115.5,1.53,50.49,311.1,-0.794,100.0
2004-09-09 12:00:00,27.71,331.4,-0.627,-0.799,1027.3,116.0,1.536,63.33,330.0,-0.866,100.0
2004-09-09 13:00:00,29.73,336.9,-1.014,-1.171,1026.0,138.6,1.544,69.4,326.1,-1.18,100.0
2004-09-09 14:00:00,30.49,338.4,-1.908,-1.407,1026.2,350.3,1.551,61.14,324.1,-1.649,99.0
2004-09-09 15:00:00,37.88,340.1,-2.261,-2.382,1026.5,463.4,1.547,82.6,318.2,-2.81,96.6
2004-09-09 16:00:00,35.53,334.3,-1.469,-1.607,1025.4,180.1,1.552,66.5,343.8,-2.025,98.1
2004-09-09 17:00:00,42.31,341.9,-1.555,-1.907,1024.8,100.8,1.546,81.0,340.9,-2.001,98.6
2004-09-09 18:00:00,44.21,338.5,-1.256,-1.604,1025.0,14.31,1.542,83.9,335.1,-1.699,99.6
2004-09-09 19:00:00,43.36,336.3,-1.228,-1.636,1024.3,1.703,1.536,91.4,16.84,-1.603,100.0
2004-09-09 20:00:00,37.65,336.5,-1.265,-1.669,1025.5,1.004,1.515,78.4,26.53,-1.672,100.0
2004-09-09 21:00:00,34.81,336.5,-1.282,-1.669,1025.6,1.016,1.533,76.8,320.0,-1.703,100.0
2004-09-09 22:00:00,34.39,334.2,-1.56,-1.938,1025.5,1.01,1.529,70.8,16.96,-1.85,100.0
2004-09-09 23:00:00,33.17,339.5,-1.347,-1.703,1025.4,1.013,1.533,63.4,324.3,-1.778,99.9
2004-09-10 00:00:00,36.15,333.8,-1.334,-1.636,1023.9,1.019,1.531,72.8,356.7,-1.706,100.0
2004-09-10 01:00:00,34.47,333.2,-1.181,-1.535,1024.0,1.028,1.531,62.55,342.7,-1.569,100.0
2004-09-10 02:00:00,31.9,340.5,-1.098,-1.568,1024.0,1.019,1.54,71.2,8.72,-1.501,100.0
2004-09-10 03:00:00,27.18,339.5,-1.004,-1.4,1023.0,1.018,1.532,65.59,343.9,-1.434,100.0
2004-09-10 04:00:00,28.47,331.9,-0.588,-0.962,1022.9,1.019,1.535,57.12,351.3,-0.996,100.0
2004-09-10 05:00:00,26.06,333.2,-0.626,-1.063,1022.8,1.017,1.518,55.43,304.1,-0.996,100.0
2004-09-10 06:00:00,29.38,330.7,-0.313,-0.694,1021.7,1.022,1.528,58.04,339.7,-0.728,100.0
2004-09-10 07:00:00,29.1,335.9,-0.166,-0.493,1021.8,1.058,1.528,70.2,331.0,-0.46,100.0
2004-09-10 08:00:00,29.52,330.2,-0.111,-0.463,1022.8,8.85,1.534,62.06,328.1,-0.497,100.0
2004-09-10 09:00:00,27.89,332.9,-0.028,-0.466,1021.9,33.22,1.529,61.49,317.5,-0.364,100.0
2004-09-10 10:00:00,27.05,334.1,0.174,-0.265,1022.1,47.84,1.51,54.23,305.6,-0.231,100.0
2004-09-10 11:00:00,30.99,332.4,0.608,0.269,1021.8,89.9,1.519,73.8,316.9,0.371,100.0
2004-09-10 12:00:00,30.58,330.7,0.985,0.606,1021.5,142.4,1.514,64.88,307.0,0.64,100.0
2004-09-10 13:00:00,33.7,333.9,0.746,0.471,1021.0,141.7,1.526,84.3,327.5,0.438,100.0
2004-09-10 14:00:00,34.22,338.8,0.673,0.303,1020.1,138.4,1.514,75.3,24.22,0.337,100.0
2004-09-10 15:00:00,36.84,338.2,0.359,-0.034,1020.4,87.1,1.486,80.1,320.0,-0.067,100.0
